sno,,station,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500113018,YouBike2.0_,華中疏散門,12,8,萬華區,2023/5/8 09:55,25.01688,121.49534,環河南路三段371號前,Wanhua Dist,YouBike2.0_Huazhong Evacuation Gate,No. 371， Sec. 3， Huanhe S. Rd.,4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:55,2023/5/8
500113019,YouBike2.0_,錦德公園,16,13,萬華區,2023/5/8 09:44,25.02332,121.49264,德昌街243號前,Wanhua Dist,YouBike2.0_Jinde Park,No. 243， Dechang St.,3,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:44,2023/5/8
500113020,YouBike2.0_,忠德公園,19,8,萬華區,2023/5/8 10:09,25.02516,121.49604,東園街66巷20弄27號前,Wanhua Dist,YouBike2.0_Zhongde Park,No. 27， Aly 20， Ln 66， Dongyuan St.,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500113022,YouBike2.0_,華江高中,50,11,萬華區,2023/5/8 09:54,25.02744,121.49619,東園街35巷14號對側,Wanhua Dist,YouBike2.0_Hua Jiang Senior High School,No. 14， Ln 35， Dongyuan St. (Opposite),39,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:54,2023/5/8
500113023,YouBike2.0_,西園艋舺路口,32,28,萬華區,2023/5/8 10:05,25.03267,121.49757,西園路二段與艋舺大道口西南側,Wanhua Dist,YouBike2.0_Sec. 2， Xiyuan Rd & Bangka Blvd Intersection,Sec. 2， Xiyuan Rd & Bangka Blvd Intersection. (Southwest),4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:05,2023/5/8
500113025,YouBike2.0_,雙園國中,24,7,萬華區,2023/5/8 09:19,25.02673,121.49176,西園路二段320巷與興義街口,Wanhua Dist,YouBike2.0_Shuang Yuan Junior High School,Sec. 2， Xiyuan Rd & Xingyi St Intersection,17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:19,2023/5/8
500113026,YouBike2.0_,長順區民活動中心,26,17,萬華區,2023/5/8 08:56,25.03284,121.48908,長順街127號前,Wanhua Dist,YouBike2.0_Changshun Community Center,No. 127， Changshun St.,9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:56,2023/5/8
500113027,YouBike2.0_,華江國小,23,6,萬華區,2023/5/8 08:54,25.03397,121.49029,環河南路二段250巷25弄2號對側,Wanhua Dist,YouBike2.0_Hwa Chiang Elementary School,No. 2， Aly. 25， Ln. 250， Sec. 2， Huanhe S. R. (Opposite),17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:54,2023/5/8
500113028,YouBike2.0_,華江八號公園,20,13,萬華區,2023/5/8 08:56,25.03388,121.49293,環河南路二段216號旁,Wanhua Dist,YouBike2.0_Huajiang No.8 Park,No. 2， Aly. 25， Ln. 250， Sec. 2， Huanhe S. R,7,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:56,2023/5/8
500113029,YouBike2.0_,環河南雙園街口,15,7,萬華區,2023/5/8 07:38,25.03203,121.49127,環河南路二段282號前,Wanhua Dist,YouBike2.0_Sec. 2， Huanhe S. R & Shuangyuan St Intersection,No. 282， Sec. 2， Huanhe S. Rd.,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:38,2023/5/8
500113030,YouBike2.0_,大理高中,37,10,萬華區,2023/5/8 10:07,25.03062,121.49021,環河南路二段與西藏路口東側,Wanhua Dist,YouBike2.0_Dali Senior High School,Sec. 2， Huanhe S. Rd & Xizang Rd (East),27,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:07,2023/5/8
500113031,YouBike2.0_,糖?文化園區,14,10,萬華區,2023/5/8 09:47,25.03383,121.4946,大理街177號對側,Wanhua Dist,YouBike2.0_Tang bu Cultural Park,No. 177， Dali St. (Opposite),4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:47,2023/5/8
500113032,YouBike2.0_,兩棵樹公園,17,6,萬華區,2023/5/8 09:41,25.03211,121.49502,艋舺大道與大理街160巷20弄口東側,Wanhua Dist,YouBike2.0_Liangkeshu Park,Bangka Blvd & Aly. 20， Ln. 160， Dali St Intersection. (East),11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:41,2023/5/8
500113033,YouBike2.0_,萬華青年公宅,23,19,萬華區,2023/5/8 09:55,25.02021,121.50376,青年路188號前,Wanhua Dist,YouBike2.0_Wanhua Qingnian Public Housing,No. 188， Qingnian Rd.,3,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:55,2023/5/8
500113034,YouBike2.0_,開封西寧路口,41,18,萬華區,2023/5/8 09:53,25.04662,121.50717,西寧南路12號(對面),Wanhua Dist,YouBike2.0_Kaifeng St. & Xining Rd. Intersection,No. 12， Xining Rd. (Opposite),23,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:53,2023/5/8
500113035,YouBike2.0_,峨嵋停車場,47,9,萬華區,2023/5/8 10:09,25.04441,121.50541,峨嵋街83號(旁),Wanhua Dist,YouBike2.0_Emei Parking Lots,No. 83， Emei St. (Side),38,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500113036,YouBike2.0_,長沙公園,24,12,萬華區,2023/5/8 07:48,25.0417,121.49992,環河南路一段280-1號(對面),Wanhua Dist,YouBike2.0_Changsha Park,No. 280-1， Sec. 1， Huanhe S Rd. (Opposite),12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:48,2023/5/8
500113037,YouBike2.0_,貓公園(中興橋頭),15,5,萬華區,2023/5/8 10:01,25.04367,121.50218,成都路108號(對面),Wanhua Dist,YouBike2.0_Cat Park (Zhongxing Bridgehead),No. 108， Chengdu Rd. (Opposite),10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500113038,YouBike2.0_,西本願寺廣場,65,27,萬華區,2023/5/8 09:55,25.04099,121.50769,中華路一段164號(前),Wanhua Dist,YouBike2.0_Nishi Honganji Relics Plaza,No. 164-1， Sec. 1， Zhonghua Rd.,38,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:55,2023/5/8
500113039,YouBike2.0_,中華桂林路口,28,17,萬華區,2023/5/8 10:01,25.03771,121.50662,中華路一段與桂林路口西北側,Wanhua Dist,YouBike2.0_Zhonghua Rd. & Guilin Rd. Intersection,Sec. 1， Zhonghua Rd. & Guilin Rd. (Northwest),11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500113040,YouBike2.0_,捷運龍山寺站(1號出口),30,14,萬華區,2023/5/8 10:09,25.03535,121.49938,和平西路三段/西園路一段(東北側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1),Sec. 3， Heping W Rd. & Sec. 1， Xiyuan Rd. (Northeast),16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500113041,YouBike2.0_,龍山國小,24,6,萬華區,2023/5/8 10:06,25.0355,121.49541,和平西路三段235號(旁),Wanhua Dist,YouBike2.0_Longshan Elementary School,No. 235， Sec. 3， Heping W Rd. (Side),18,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:06,2023/5/8
500113042,YouBike2.0_,華西公園,33,24,萬華區,2023/5/8 10:09,25.03852,121.49881,桂林路134號(對面),Wanhua Dist,YouBike2.0_Huaxi Park,No. 134， Guilin Rd. (Opposite),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500113043,YouBike2.0_,老松國小,40,28,萬華區,2023/5/8 09:52,25.03792,121.50177,康定路238號(對面),Wanhua Dist,YouBike2.0_laosong Elementary School,No. 238， Kangding Rd. (Opposite),10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:52,2023/5/8
500113044,YouBike2.0_,萬華火車站,53,34,萬華區,2023/5/8 09:13,25.03364,121.50322,艋舺大道83號(前),Wanhua Dist,YouBike2.0_Wanhua Train Sta.,No. 83， Bangka Blvd.,19,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:13,2023/5/8
500113045,YouBike2.0_,萬華火車站(D2廣場),17,2,萬華區,2023/5/8 09:53,25.03394,121.50117,康定路/康定路287巷(東南側),Wanhua Dist,YouBike2.0_Wanhua Train Sta. (D2 Plaza),Kangding Rd. & Ln. 287， Kangding Rd. Intersection,15,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:53,2023/5/8
500113046,YouBike2.0_,捷運龍山寺站(3號出口),23,18,萬華區,2023/5/8 09:53,25.03509,121.50199,和平西路三段/和平西路三段88巷(西南側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 3),Sec. 3， Heping W Rd. & Ln. 88， Sec. 3， Heping W Rd. Intersection (Southwest),5,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:53,2023/5/8
500113047,YouBike2.0_,臺北市電影主題公園(峨嵋街),15,6,萬華區,2023/5/8 09:42,25.04445,121.50306,峨嵋街100號(對面),Wanhua Dist,YouBike2.0_Taipei Cinema Park (Emei St.),No. 100， Emei St. (Opposite),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:42,2023/5/8
500113048,YouBike2.0_,臺北市電影主題公園(康定路),15,4,萬華區,2023/5/8 10:02,25.04551,121.50318,康定路18-2號(對面),Wanhua Dist,YouBike2.0_Taipei Cinema Park (Kangding Rd.),No. 18-2， Kangding Rd.,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:02,2023/5/8
500113049,YouBike2.0_,中華峨嵋街口,24,8,萬華區,2023/5/8 09:50,25.04345,121.50841,中華路一段130號(前),Wanhua Dist,YouBike2.0_Zhonghua Rd. & Emei St. Intersection,No. 130， Sec. 1， Zhonghua Rd.,16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:50,2023/5/8
500113050,YouBike2.0_,萬華266號綠地,15,8,萬華區,2023/5/8 10:08,25.0403,121.50197,康定路81號(對面),Wanhua Dist,YouBike2.0_wanhua greehs NO.266,No. 81， Kangding Rd. (Opposite),7,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:08,2023/5/8
500113051,YouBike2.0_,萬大國小(萬大路344巷口),18,3,萬華區,2023/5/8 09:48,25.02376,121.49986,萬大路346號(旁),Wanhua Dist,YouBike2.0_Wanda Elementary School (Ln. 344， Wanda Rd.),No. 346， Wanda Rd.,15,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:48,2023/5/8
500113052,YouBike2.0_,德昌街10巷口,10,4,萬華區,2023/5/7 23:44,25.02533,121.4996,德昌街15號(對面),Wanhua Dist,YouBike2.0_Ln. 10， Dechang St.,No. 15， Dechang St. (Opposite),6,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 23:44,2023/5/7
500113053,YouBike2.0_,環河南和平西路口,20,11,萬華區,2023/5/8 10:09,25.03517,121.49048,環河南路一段/和平西路三段口(西南側),Wanhua Dist,YouBike2.0_Huanhe S. Rd. & Heping W. Rd. Intersection,Sec. 1， Huanhe S. Rd. & Sec. 3， Heping W. Rd. Intersection (Southwest),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500113054,YouBike2.0_,長順街60巷口,15,7,萬華區,2023/5/7 22:16,25.03119,121.48858,長順街60巷38號對側,Wanhua Dist,YouBike2.0_Ln. 60， Changshun St.,No. 38， Ln. 60， Changshun St. (Opposite),8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 22:16,2023/5/7
500113055,YouBike2.0_,西園公園,14,1,萬華區,2023/5/8 08:15,25.0271,121.49775,東園街35巷/東園街67巷交叉口,Wanhua Dist,YouBike2.0_Xiyuan Park,Ln. 35， Dongyuan St. & Ln. 67， Dongyuan St. Intersection,13,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:15,2023/5/8
500113056,YouBike2.0_,華江污水廠,20,5,萬華區,2023/5/8 05:19,25.03606,121.49163,桂林路246巷66號南側,Wanhua Dist,YouBike2.0_Huajiang Sewage Treatment Plant,No. 66， Ln. 246， Guilin Rd. (South),15,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 05:19,2023/5/8
500113057,YouBike2.0_,柳鄉公園,21,3,萬華區,2023/5/8 09:03,25.03718,121.49524,環河南路二段102號西北側,Wanhua Dist,YouBike2.0_Liuxiang Park,No. 102， Sec. 2， Huanhe S. Rd. (Northwest),18,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:03,2023/5/8
500113058,YouBike2.0_,綠堤社區公園,22,12,萬華區,2023/5/8 08:53,25.03286,121.49301,大理街170巷與環河南路二段159巷口,Wanhua Dist,YouBike2.0_Luti Community Park,Ln. 170， Dali St. & Ln.159， Sec. 2， Huanhe S. Rd. Intersection,10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:53,2023/5/8
500113059,YouBike2.0_,長順艋舺大道口,26,9,萬華區,2023/5/8 08:07,25.03035,121.49228,長順街與雙園街106巷口,Wanhua Dist,YouBike2.0_Changshun St. & Bangka Blvd. Intersection,Changshun St. & Ln. 106， Shuangyuan St. Intersection,17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:07,2023/5/8
500113060,YouBike2.0_,富民路145巷口,20,8,萬華區,2023/5/7 20:12,25.01796,121.49988,富民路151號對側,Wanhua Dist,YouBike2.0_Ln. 145， Fumin Rd.,No. 151， Fumin Rd. (Opposite),12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 20:12,2023/5/7
500113061,YouBike2.0_,環南綜合市場,14,6,萬華區,2023/5/7 18:03,25.0286,121.48908,環河南路二段245號旁,Wanhua Dist,YouBike2.0_Huanhe Market,No. 245， Sec. 2， Huanhe S. Rd.,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 18:03,2023/5/7
500113062,YouBike2.0_,龍山國中,15,0,萬華區,2023/5/8 01:48,25.03646,121.50492,南寧路與廣州街口南側,Wanhua Dist,YouBike2.0_LongShan Junior High School,Nanning Rd. & Guangzhou St. Intersection (South),15,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 01:48,2023/5/8
500113063,YouBike2.0_,洛陽停車場,22,8,萬華區,2023/5/8 09:45,25.04776,121.50612,昆明街與洛陽街口西側,Wanhua Dist,YouBike2.0_Luoyang Parking,Kunming St. & Luoyang St. Intersection (West),14,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:45,2023/5/8
500113064,YouBike2.0_,桂林昆明街口,20,11,萬華區,2023/5/8 10:04,25.03811,121.50362,桂林路與昆明街口西北側,Wanhua Dist,YouBike2.0_Guilin Rd. & Kunming St. Intersection,Guilin Rd. & Kunming St. Intersection (Northwest),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:04,2023/5/8
500113065,YouBike2.0_,萬華國中_1,26,6,萬華區,2023/5/8 08:54,25.02926,121.49936,西藏路 / 莒光路299巷口(東南側),Wanhua Dist,YouBike2.0_Wanhuaguomin Junior High School,Xizang Rd. & Ln. 299， Juguang Rd. Intersection (Southeast),20,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:54,2023/5/8
500113066,YouBike2.0_,青年公園3號出口,38,26,萬華區,2023/5/8 10:01,25.02273,121.50271,青年路/青年路106巷(東側),Wanhua Dist,YouBike2.0_Youth Park (Exit 3),Qingnian Rd. & Ln. 106， Qingnian Rd. Intersection (East),12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500113068,YouBike2.0_,捷運龍山寺站(1號出口)_1,36,4,萬華區,2023/5/8 10:05,25.03548,121.50026,和平西路三段/和平西路三段109巷(西北側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1)_1,Sec. 3， Heping W. Rd. & Ln. 109， Sec. 3， Heping W. Rd. Intersection (Northwest),32,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:05,2023/5/8
500113070,YouBike2.0_,艋舺西藏路口,20,7,萬華區,2023/5/8 10:03,25.0287,121.49156,艋舺大道與西藏路口西南側(華翠大橋下),Wanhua Dist,YouBike2.0_Bangka Blvd. & Xizang Rd. Intersection,Bangka Blvd. & Xizang Rd. Intersection (Southwest) (Under Huacui Bridge),13,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:03,2023/5/8
500113071,YouBike2.0_,萬大路493巷,10,7,萬華區,2023/5/8 09:59,25.01975,121.4992,萬大路493巷44號旁,Wanhua Dist,YouBike2.0_Ln. 493， Wanda Rd.,No. 44， Ln. 493， Wanda Rd.,3,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:59,2023/5/8
500113072,YouBike2.0_,雙園國中地下停車場,12,1,萬華區,2023/5/8 09:45,25.02768,121.49134,西園路二段320巷55弄8-10號前,Wanhua Dist,YouBike2.0_Shuangyuan Car Park,No. 10， Aly. 55， Ln. 320， Sec. 2， Xiyuan Rd.,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:45,2023/5/8
500113073,YouBike2.0_,青年路152巷口,16,7,萬華區,2023/5/8 09:38,25.01979,121.5009,青年路152巷59號對側,Wanhua Dist,YouBike2.0_Ln. 152， Qingnian Rd.,No. 59， Ln. 152， Qingnian Rd. (Opposite),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:38,2023/5/8
500119005,YouBike2.0_,臺大水源舍區A棟,37,1,臺大專區,2023/5/8 10:01,25.01493,121.53044,汀洲路三段60巷2弄路側(A舍北側),NTU Dist,YouBike2.0_NTU ShuiYuan Dorms(A),Aly. 2， Ln. 60， Sec. 3， Tingzhou Rd. Dorms A(North),36,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500119006,YouBike2.0_,臺大卓越研究大樓,32,10,臺大專區,2023/5/8 09:59,25.01466,121.52917,臺大水源舍區C南側,NTU Dist,YouBike2.0_NTU Complex for Research Excellence,NTU Prince House Chang Hsing Dorms C(South),22,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:59,2023/5/8
500119007,YouBike2.0_,臺大水源修齊會館,18,6,臺大專區,2023/5/8 10:09,25.01411,121.52997,思源街16號之1旁,NTU Dist,YouBike2.0_NTU ShuiYuan HsiuChi House,No.16-1， Siyuan St.,12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119008,YouBike2.0_,臺大檔案展示館,10,3,臺大專區,2023/5/8 08:41,25.01391,121.52895,臺大檔案展示館東北側,NTU Dist,YouBike2.0_NTU Archives,NTU Archives(Northeast),7,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:41,2023/5/8
500119009,YouBike2.0_,臺大水源舍區B棟,30,13,臺大專區,2023/5/8 10:09,25.01525,121.53009,汀洲路三段60巷2弄路側(B舍北側),NTU Dist,YouBike2.0_NTU ShuiYuan Dorms(B),Aly. 2， Ln. 60， Sec. 3， Tingzhou Rd. Dorms B(North),17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119043,YouBike2.0_,臺大男八舍東側,42,18,臺大專區,2023/5/8 10:05,25.01729,121.54531,臺大男八舍東側,NTU Dist,YouBike2.0_NTU 8th Men's Dorm(East),NTU 8th Men's Dorm(East),24,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:05,2023/5/8
500119044,YouBike2.0_,臺大禮賢樓東南側,23,14,臺大專區,2023/5/8 10:06,25.01408,121.53759,臺大仰萃樓東南側,NTU Dist,YouBike2.0_NTU Courtesy House(Southeast),NTU The Apex Building(Southeast),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:06,2023/5/8
500119045,YouBike2.0_,臺大農業陳列館北側,45,12,臺大專區,2023/5/8 09:39,25.01839,121.53404,農業陳列館北側,NTU Dist,YouBike2.0_NTU Agricultural Exhibition Hall(North),NTU Agricultural Exhibition Hall(North),33,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:39,2023/5/8
500119046,YouBike2.0_,臺大管理學院二館北側,40,16,臺大專區,2023/5/8 10:09,25.01355,121.53673,管理學院二號館北側,NTU Dist,YouBike2.0_NTU Building 2， College of Management(North),NTU Building 2， College of Management(North),24,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119047,YouBike2.0_,臺大土木系館,30,7,臺大專區,2023/5/8 10:01,25.01761,121.53844,臺大土木工程學系所南側,NTU Dist,YouBike2.0_NTU Dept. of Civil Engineering,NTU Dept. of Civil Engineering(South),23,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500119048,YouBike2.0_,臺大大一女舍北側,53,0,臺大專區,2023/5/8 08:10,25.01547,121.53436,臺大女一舍北側,NTU Dist,YouBike2.0_NTU Freshman Women's Dorm(North),NTU Freshman Women's Dorm(North),53,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:10,2023/5/8
500119049,YouBike2.0_,臺大女九舍西南側,62,39,臺大專區,2023/5/8 10:08,25.01937,121.53902,臺大女九舍西南側,NTU Dist,YouBike2.0_NTU 9th Women's Dorm(Southwest),NTU 9th Women's Dorm(Southwest),23,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:08,2023/5/8
500119050,YouBike2.0_,臺大小福樓東側,31,16,臺大專區,2023/5/8 10:09,25.01846,121.5376,臺大小福樓東側,NTU Dist,YouBike2.0_NTU Xiao Fu Commissary(East),NTU Xiao Fu Commissary(East),13,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119051,YouBike2.0_,臺大立體機車停車場,27,3,臺大專區,2023/5/8 10:09,25.01616,121.54251,基隆路三段/基隆路三段156巷口北側,NTU Dist,YouBike2.0_NTU Parking lot(Motorcycle),Ln. 156， Sec. 3， Keelung Rd. Intersection(North),24,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119052,YouBike2.0_,臺大工綜館南側,26,17,臺大專區,2023/5/8 10:09,25.01857,121.54059,臺大工學院東南側,NTU Dist,YouBike2.0_NTU College of Engineering Building(South),NTU College of Engineering Building(Southeast),3,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119053,YouBike2.0_,臺大天文數學館南側,19,2,臺大專區,2023/5/8 10:09,25.02108,121.53783,臺大天文數學館西南側,NTU Dist,YouBike2.0_NTU Astronomy - Mathematics Building(South),NTU Astronomy - Mathematics Building(Southwest),13,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119054,YouBike2.0_,臺大心理系館南側,30,3,臺大專區,2023/5/8 10:02,25.01941,121.5404,臺大心理學系南側,NTU Dist,YouBike2.0_NTU Dept. of Psychology (South Hall),NTU Dept. of Psychology (South Hall),26,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:02,2023/5/8
500119055,YouBike2.0_,臺大樂學館東側,28,12,臺大專區,2023/5/8 10:06,25.01793,121.53585,臺大文學院西側,NTU Dist,YouBike2.0_NTU Lesyue Building(East),Liberal Arts Research Building(West),16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:06,2023/5/8
500119056,YouBike2.0_,臺大農化新館西側,10,0,臺大專區,2023/5/8 07:26,25.01627,121.53535,臺大生化科技學系西側,NTU Dist,YouBike2.0_NTU New Agricultural Chemistry Building(West),NTU Department of Biochemical Science and Technology(West),10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:26,2023/5/8
500119057,YouBike2.0_,臺大五號館西側,20,7,臺大專區,2023/5/8 10:09,25.01666,121.53718,臺大生物系館西側,NTU Dist,YouBike2.0_NTU Building No.5(West),NTU Department of Bioenvironmental Systems Engineering(West),13,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119058,YouBike2.0_,臺大舊體育館西側,33,4,臺大專區,2023/5/8 10:08,25.0198,121.53583,臺大田徑場東側,NTU Dist,YouBike2.0_NTU Gymnasium(West),NTU Sports Field(East),29,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:08,2023/5/8
500119059,YouBike2.0_,臺大共同教室北側,20,4,臺大專區,2023/5/8 10:09,25.01595,121.53791,臺大共同教學館東北側,NTU Dist,YouBike2.0_NTU Common Subjects Classroom Building(North),NTU Common Subjects Classroom Building(Northeast),16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119060,YouBike2.0_,臺大共同教室東南側,12,0,臺大專區,2023/5/8 09:59,25.01566,121.53786,臺大共同教學館東南側,NTU Dist,YouBike2.0_NTU Common Subjects Classroom Building(Southeast),NTU Common Subjects Classroom Building(Southeast),12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:59,2023/5/8
500119061,YouBike2.0_,臺大鹿鳴堂東側,27,19,臺大專區,2023/5/8 10:09,25.01511,121.53786,臺大鹿鳴廣場人行道側,NTU Dist,YouBike2.0_NTU LuMing Hall(East),NTU Lu Ming Square(Sidewalk),8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500119062,YouBike2.0_,臺大公館停車場西北側,12,4,臺大專區,2023/5/8 09:23,25.01345,121.53798,臺大公館停車場西北側,NTU Dist,YouBike2.0_NTU Gongguan Car Park (Northwest),NTU Gongguan Car Park (Northwest),8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:23,2023/5/8
500119063,YouBike2.0_,臺大第二行政大樓南側,27,4,臺大專區,2023/5/8 10:04,25.01603,121.53635,臺大行政大樓西側,NTU Dist,YouBike2.0_NTU 2nd Administration Building(South),NTU Administration Building(West),23,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:04,2023/5/8
500119064,YouBike2.0_,臺大明達館機車停車場,28,4,臺大專區,2023/5/8 10:07,25.01754,121.54398,臺大明達館西側,NTU Dist,YouBike2.0_NTU Ming - Da Hall Parking,NTU Ming - Da Hall(West),24,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:07,2023/5/8
500119065,YouBike2.0_,臺大二號館,10,2,臺大專區,2023/5/8 09:45,25.01699,121.53574,臺大物理文物廳北側,NTU Dist,YouBike2.0_NTU Building No.2,NTU Heritage Hall of Physics,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:45,2023/5/8
